org,repo,number,date,state,user
jupyter,nbviewer,662,2017-01-11 10:21:47,open,hughperkins
jupyter,nbviewer,663,2017-01-11 10:34:14,open,hughperkins
jupyter,nbviewer,664,2017-01-20 13:58:25,open,tarokiritani
jupyter,nbviewer,665,2017-02-01 06:09:27,open,cheind
jupyter,nbviewer,666,2017-02-04 11:31:52,closed,scubasam9
jupyter,nbviewer,667,2017-02-12 03:11:45,closed,randy3k
jupyter,nbviewer,668,2017-02-12 03:36:19,closed,randy3k
jupyter,nbviewer,669,2017-02-13 17:54:35,open,akhmerov
jupyter,nbviewer,670,2017-02-22 10:11:39,closed,minrk
jupyter,nbviewer,671,2017-02-22 10:47:46,closed,minrk
jupyter,nbviewer,672,2017-02-22 14:12:43,open,AidanRocke
jupyter,nbviewer,673,2017-02-22 15:50:40,closed,cornhundred
jupyter,nbviewer,674,2017-02-22 15:54:45,closed,minrk
jupyter,nbviewer,675,2017-02-23 15:00:11,closed,minrk
jupyter,nbviewer,676,2017-02-24 15:48:24,closed,minrk
jupyter,nbviewer,677,2017-02-24 22:07:27,closed,cornhundred
jupyter,nbviewer,678,2017-02-25 12:48:36,closed,minrk
jupyter,nbviewer,679,2017-02-25 12:49:10,closed,minrk
jupyter,nbviewer,680,2017-03-02 02:31:44,closed,parente
jupyter,nbviewer,681,2017-03-07 21:29:26,open,parente
jupyter,nbviewer,682,2017-03-27 10:02:03,open,sheetal-psl
jupyter,nbviewer,683,2017-03-29 01:05:19,closed,dbdean
jupyter,nbviewer,684,2017-03-29 01:38:44,open,CallMeDek
jupyter,nbviewer-deploy,2,2016-02-26 13:03:27,closed,minrk
jupyter,nbviewer-deploy,3,2016-02-28 10:50:39,closed,minrk
jupyter,testpath,1,2015-04-02 19:39:05,closed,minrk
jupyter,testpath,2,2015-08-14 10:27:28,closed,toddrme2178
jupyter,testpath,3,2015-09-18 07:11:31,closed,SnarkBoojum
jupyter,testpath,4,2016-02-04 16:22:33,closed,takluyver
jupyter,testpath,5,2016-02-04 16:26:19,closed,takluyver
jupyter,testpath,6,2016-02-04 17:59:02,closed,arunpersaud
jupyter,testpath,7,2016-10-09 20:26:46,closed,adamchainz
jupyter,testpath,8,2017-01-08 06:39:52,closed,QuLogic
jupyter,tmpnb,132,2015-04-02 15:46:12,closed,zischwartz
jupyter,tmpnb,133,2015-04-12 21:14:49,open,KesterTong
jupyter,tmpnb,134,2015-04-22 17:45:18,open,jeffnappi
jupyter,tmpnb,135,2015-04-27 21:38:19,open,rgbkrk
jupyter,tmpnb,136,2015-05-13 03:47:48,closed,rgbkrk
jupyter,tmpnb,137,2015-05-13 04:46:38,closed,rgbkrk
jupyter,tmpnb,138,2015-05-13 14:45:43,closed,zischwartz
jupyter,tmpnb,139,2015-05-22 04:26:47,closed,ghost
jupyter,tmpnb,140,2015-05-26 02:03:35,closed,freeman-lab
jupyter,tmpnb,141,2015-05-26 15:35:51,closed,zischwartz
jupyter,tmpnb,142,2015-06-11 18:52:35,closed,rgbkrk
jupyter,tmpnb,143,2015-06-14 16:26:59,closed,rgbkrk
jupyter,tmpnb,144,2015-06-14 16:33:02,closed,rgbkrk
jupyter,tmpnb,145,2015-06-17 14:26:39,closed,fermion
jupyter,tmpnb,146,2015-06-23 03:33:39,closed,rgbkrk
jupyter,tmpnb,147,2015-07-21 01:16:54,open,gpillemer
jupyter,tmpnb,148,2015-08-05 09:27:33,closed,shixudongleo
jupyter,tmpnb,149,2015-08-05 13:56:33,open,shixudongleo
jupyter,tmpnb,150,2015-08-11 09:26:01,open,shixudongleo
jupyter,tmpnb,151,2015-08-22 22:01:15,closed,captainsafia
jupyter,tmpnb,152,2015-08-23 20:04:19,closed,captainsafia
jupyter,tmpnb,153,2015-08-23 21:04:59,closed,captainsafia
jupyter,tmpnb,154,2015-08-24 01:06:52,closed,rgbkrk
jupyter,tmpnb,155,2015-08-24 22:13:09,closed,mmcky
jupyter,tmpnb,156,2015-08-26 02:56:34,closed,captainsafia
jupyter,tmpnb,157,2015-08-26 13:18:48,closed,rgbkrk
jupyter,tmpnb,158,2015-08-26 20:18:12,closed,rgbkrk
jupyter,tmpnb,159,2015-08-27 14:41:38,closed,captainsafia
jupyter,tmpnb,160,2015-08-28 04:24:17,closed,captainsafia
jupyter,tmpnb,161,2015-08-28 05:29:13,closed,captainsafia
jupyter,tmpnb,162,2015-08-31 00:24:21,closed,captainsafia
jupyter,tmpnb,163,2015-09-04 19:06:57,open,captainsafia
jupyter,tmpnb,164,2015-09-06 05:46:42,open,captainsafia
jupyter,tmpnb,165,2015-09-07 20:25:55,closed,captainsafia
jupyter,tmpnb,166,2015-09-14 19:37:51,closed,captainsafia
jupyter,tmpnb,167,2015-09-15 23:45:27,open,rgbkrk
jupyter,tmpnb,168,2015-09-15 23:46:20,open,rgbkrk
jupyter,tmpnb,169,2015-09-16 14:29:53,closed,parente
jupyter,tmpnb,170,2015-09-16 18:26:35,closed,captainsafia
jupyter,tmpnb,171,2015-09-21 07:39:16,open,episodeyang
jupyter,tmpnb,172,2015-09-23 03:01:10,closed,parente
jupyter,tmpnb,173,2015-09-23 12:26:51,closed,minrk
jupyter,tmpnb,174,2015-09-23 13:30:21,closed,parente
jupyter,tmpnb,175,2015-09-24 03:14:14,closed,parente
jupyter,tmpnb,176,2015-09-30 08:17:46,closed,episodeyang
jupyter,tmpnb,177,2015-10-07 19:40:07,closed,rgbkrk
jupyter,tmpnb,178,2015-10-08 03:04:46,closed,rgbkrk
jupyter,tmpnb,179,2015-10-13 16:03:43,closed,lbustelo
jupyter,tmpnb,180,2015-10-16 06:37:25,closed,DavidPowell
jupyter,tmpnb,181,2015-10-18 18:49:17,open,rgbkrk
jupyter,tmpnb,182,2015-10-18 20:32:09,closed,rgbkrk
jupyter,tmpnb,183,2015-10-19 13:54:34,open,rgbkrk
jupyter,tmpnb,184,2015-10-31 22:02:51,closed,captainsafia
jupyter,tmpnb,185,2015-11-11 00:20:00,closed,jdfreder
jupyter,tmpnb,186,2015-11-16 20:39:48,closed,jdfreder
jupyter,tmpnb,187,2015-11-28 16:27:13,open,rgbkrk
jupyter,tmpnb,188,2015-11-28 23:37:22,closed,captainsafia
jupyter,tmpnb,189,2015-12-07 19:39:34,closed,parente
jupyter,tmpnb,190,2015-12-10 14:02:20,closed,mcgeeco
jupyter,tmpnb,191,2015-12-15 00:28:24,closed,elliottslaughter
jupyter,tmpnb,192,2015-12-15 19:41:42,closed,elliottslaughter
jupyter,tmpnb,193,2015-12-15 22:38:10,closed,captainsafia
jupyter,tmpnb,194,2015-12-16 02:17:16,closed,elliottslaughter
jupyter,tmpnb,195,2015-12-17 23:24:03,closed,captainsafia
jupyter,tmpnb,196,2015-12-18 01:13:25,closed,captainsafia
jupyter,tmpnb,197,2015-12-22 01:31:03,closed,captainsafia
jupyter,tmpnb,198,2015-12-27 04:14:12,closed,parente
jupyter,tmpnb,199,2015-12-29 02:32:15,closed,parente
jupyter,tmpnb,200,2016-01-07 16:39:55,closed,betatim
jupyter,tmpnb,201,2016-01-07 17:58:28,open,gibiansky
jupyter,tmpnb,202,2016-01-07 19:54:36,closed,captainsafia
jupyter,tmpnb,203,2016-01-10 17:26:33,open,jmarcellopereira
jupyter,tmpnb,204,2016-01-14 03:59:01,closed,parente
jupyter,tmpnb,205,2016-01-14 04:24:18,closed,parente
jupyter,tmpnb,206,2016-01-14 10:05:40,closed,minrk
jupyter,tmpnb,207,2016-01-14 10:07:06,closed,minrk
jupyter,tmpnb,208,2016-01-14 22:07:14,closed,tachycline
jupyter,tmpnb,209,2016-01-21 14:54:54,open,parente
jupyter,tmpnb,210,2016-01-21 19:07:55,closed,bshlgrs
jupyter,tmpnb,211,2016-02-01 22:04:54,closed,knaani
jupyter,tmpnb,212,2016-02-02 12:14:50,closed,rtwk
jupyter,tmpnb,213,2016-02-03 06:38:56,open,rtwk
jupyter,tmpnb,214,2016-02-04 02:41:05,closed,parente
jupyter,tmpnb,215,2016-02-04 09:21:26,closed,rtwk
jupyter,tmpnb,216,2016-02-13 16:46:40,closed,knaani
jupyter,tmpnb,217,2016-02-22 21:37:50,closed,rgbkrk
jupyter,tmpnb,218,2016-02-25 16:59:04,closed,rgbkrk
jupyter,tmpnb,219,2016-02-25 22:04:50,closed,yacchin1205
jupyter,tmpnb,220,2016-02-25 22:09:44,closed,yacchin1205
jupyter,tmpnb,221,2016-02-26 08:18:01,closed,yacchin1205
jupyter,tmpnb,222,2016-02-26 14:11:16,closed,mabau
jupyter,tmpnb,223,2016-02-26 19:21:43,closed,rgbkrk
jupyter,tmpnb,224,2016-03-05 21:03:42,closed,oroszl
jupyter,tmpnb,225,2016-03-07 18:59:28,closed,tammojan
jupyter,tmpnb,226,2016-03-09 09:35:03,open,apurva3000
jupyter,tmpnb,227,2016-03-09 12:35:29,closed,SergeyParamoshkin
jupyter,tmpnb,228,2016-03-17 13:00:43,closed,gijzelaerr
jupyter,tmpnb,229,2016-03-24 02:21:03,closed,parente
jupyter,tmpnb,230,2016-03-27 15:00:27,closed,jexp
jupyter,tmpnb,231,2016-04-01 21:57:29,closed,rgbkrk
jupyter,tmpnb,232,2016-04-06 00:35:56,open,yuvipanda
jupyter,tmpnb,233,2016-04-14 18:21:04,open,x77a1
jupyter,tmpnb,234,2016-04-20 12:32:13,open,KimStebel
jupyter,tmpnb,235,2016-04-22 18:31:13,closed,achapkowski
jupyter,tmpnb,236,2016-04-25 10:42:02,closed,achapkowski
jupyter,tmpnb,237,2016-04-29 14:57:29,closed,minrk
jupyter,tmpnb,238,2016-05-01 10:50:03,closed,achapkowski
jupyter,tmpnb,239,2016-05-06 22:34:21,closed,minrk
jupyter,tmpnb,240,2016-05-07 10:55:50,closed,minrk
jupyter,tmpnb,241,2016-05-10 08:56:56,closed,minrk
jupyter,tmpnb,242,2016-05-31 08:26:15,closed,josefmonje
jupyter,tmpnb,243,2016-07-01 01:02:02,open,tedmiston
jupyter,tmpnb,244,2016-07-06 05:12:09,closed,willingc
jupyter,tmpnb,245,2016-07-06 05:20:45,closed,willingc
jupyter,tmpnb,246,2016-07-07 23:40:17,closed,charnpreetsingh
jupyter,tmpnb,247,2016-08-09 15:56:43,closed,rgbkrk
jupyter,tmpnb,248,2016-08-09 17:52:35,open,rgbkrk
jupyter,tmpnb,249,2016-09-16 17:57:42,closed,nvenayak
jupyter,tmpnb,250,2016-10-05 10:28:33,open,kassbohm
jupyter,tmpnb,251,2016-10-20 20:16:25,open,zunayed
jupyter,tmpnb,252,2016-11-05 03:55:57,open,pichonz
jupyter,tmpnb,253,2016-11-30 12:45:57,open,rwmajor2
jupyter,tmpnb,254,2016-12-21 14:56:51,closed,SylvainCorlay
jupyter,tmpnb,255,2016-12-30 08:32:50,open,yuvipanda
jupyter,tmpnb,256,2017-01-03 19:17:36,closed,izahn
jupyter,tmpnb,257,2017-01-04 14:24:05,closed,minrk
jupyter,tmpnb,258,2017-01-04 15:39:46,closed,minrk
jupyter,tmpnb,259,2017-01-07 03:18:07,open,wenzeslaus
jupyter,tmpnb,260,2017-01-12 16:42:38,closed,brianrusso
jupyter,tmpnb,261,2017-01-13 17:07:06,open,rwmajor2
jupyter,tmpnb,262,2017-01-19 21:56:16,closed,bryanwweber
jupyter,tmpnb,263,2017-01-20 18:16:51,open,daeilkim
jupyter,tmpnb,264,2017-02-09 18:24:27,open,MattKravetz
jupyter,tmpnb,265,2017-03-09 13:11:42,open,rwmajor2
jupyter,tmpnb,266,2017-03-26 11:47:19,closed,misolietavec
jupyter,tmpnb,267,2017-03-27 11:13:32,closed,misolietavec
jupyter,tmpnb-deploy,13,2015-04-27 21:03:25,closed,rgbkrk
jupyter,tmpnb-deploy,14,2015-04-27 23:18:56,closed,rgbkrk
jupyter,tmpnb-deploy,15,2015-04-28 15:04:20,closed,rgbkrk
jupyter,tmpnb-deploy,16,2015-05-08 16:21:46,open,rgbkrk
jupyter,tmpnb-deploy,17,2015-05-28 18:51:45,closed,rgbkrk
jupyter,tmpnb-deploy,18,2015-07-16 13:26:36,open,kbroughton
jupyter,tmpnb-deploy,19,2015-09-25 21:52:19,closed,rgbkrk
jupyter,tmpnb-deploy,20,2015-10-26 08:26:17,closed,rgbkrk
jupyter,tmpnb-deploy,21,2015-10-26 08:28:28,closed,rgbkrk
jupyter,tmpnb-deploy,22,2015-10-27 06:51:18,open,srikantpatnaik
jupyter,tmpnb-deploy,23,2016-01-11 03:11:37,closed,rgbkrk
jupyter,tmpnb-deploy,24,2016-05-07 11:05:40,closed,minrk
jupyter,tmpnb-deploy,25,2016-05-07 15:18:33,closed,minrk
jupyter,tmpnb-deploy,26,2016-10-07 16:20:53,closed,SylvainCorlay
jupyter,tmpnb-deploy,27,2016-12-21 21:00:47,closed,SylvainCorlay
jupyter,tmpnb-redirector,4,2015-09-08 14:41:27,closed,rgbkrk
jupyter,tmpnb-redirector,5,2015-09-10 01:47:50,closed,captainsafia
jupyter,tmpnb-redirector,6,2015-09-10 04:33:39,closed,captainsafia
jupyter,tmpnb-redirector,7,2015-09-14 17:53:55,closed,captainsafia
jupyter,tmpnb-redirector,8,2015-09-14 18:33:45,closed,captainsafia
jupyter,tmpnb-redirector,9,2015-09-14 20:48:42,closed,captainsafia
jupyter,tmpnb-redirector,10,2015-09-25 20:58:47,closed,rgbkrk
jupyter,tmpnb-redirector,11,2015-09-25 21:15:21,open,captainsafia
jupyter,try.jupyter.org,7,2015-04-01 15:11:17,open,bollwyvl
jupyter,try.jupyter.org,8,2015-05-25 17:39:50,closed,minad
jupyter,try.jupyter.org,9,2015-09-03 20:22:14,open,alope107
jupyter,try.jupyter.org,10,2016-01-10 17:08:06,open,jmarcellopereira
jupyter,try.jupyter.org,11,2016-04-28 17:32:59,closed,willingc
jupyter,try.jupyter.org,12,2016-06-17 00:31:11,open,Carreau
jupyter,try.jupyter.org,13,2016-07-04 22:49:42,closed,fperez
jupyter,try.jupyter.org,14,2016-07-05 21:19:27,closed,minrk
jupyter,try.jupyter.org,15,2016-07-26 22:13:25,closed,rgbkrk
jupyter,try.jupyter.org,16,2016-09-14 22:10:40,closed,JamiesHQ
jupyter,try.jupyter.org,17,2016-10-05 12:38:52,open,chhantyal
jupyter,try.jupyter.org,18,2016-10-06 16:06:13,closed,rgbkrk
